Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
0.346751276,0.694211499,5098.14995,0.148336529,0.001575083,0.00197229,146.453658,0.035407171,0.593081227,517.1976103,9.039868622,3.459723407,26.75750353,39.21444708,162.235371,0.103099235,5.903427177,21.35347867,98.09310772,0.633531826,Good
0.170744439,8424.41441,0.058378824,1.153331159,0.001575083,0.00197229,146.453658,0.035407171,0.593081227,517.1976103,28.26286726,112.7103653,0.065973439,1.641421201,1.90145751,0.775756921,0.031113454,0.045221577,11.69877485,4.504486292,Excellent
7.710403335,559.8208901,13.35661101,0.828064351,0.001411151,0.002397012,146.453658,0.035407171,0.593081227,517.1976103,0.399614399,2.346717878,0.189961026,0.781996131,1.215303421,0.457271291,0.388268421,0.054769735,1.144815421,0.302532035,Excellent
1.02674702,0.635241372,0.212042769,0.118244203,0.001411151,0.002397012,146.453658,0.035407171,0.593081227,517.1976103,28.17287834,0.010423279,0.000601694,0.311821076,0.98619735,0.151426593,0.733771836,0.154942404,47.88796037,0.102712147,Good
1.82331466,2.407217695,8.418218763,11.22234642,0.00219025,0.00197229,146.453658,0.035407171,0.593081227,517.1976103,0.02940651,2.124749661,317.5517113,20.42078881,14.4668927,1.755850003,0.16138038,0.111570762,1.361143526,0.073024622,Good
1.876519215,6400.285779,0.134244215,15.32643252,0.001575083,0.002397012,146.453658,0.035407171,0.593081227,517.1976103,171.1478936,1.673700581,0.381022308,1.294717743,2.720245803,0.296728246,0.011587953,0.00647905,17.37616712,0.633531826,Pass
1.018262503,0.90944323,0.874842137,122.7513131,0.001575083,0.002397012,146.453658,0.035407171,0.593081227,517.1976103,0.744456785,91.22042854,0.609201109,2.34308178,3.453736218,0.52817635,0.261550448,0.080339756,30.68570021,58.18204269,Good
0.686263971,0.265566,0.290121009,6.773156737,0.001411151,0.002913195,146.453658,0.035407171,0.593081227,517.1976103,0.047459278,0.757731679,0.847647572,0.372553949,1.179572376,0.15888046,0.03250965,0.032563105,1.263830615,4.504486292,Pass
41.13117786,0.872591118,0.000221451,79.09041646,0.001411151,0.002913195,146.453658,0.035407171,0.593081227,517.1976103,1378.588834,0.297334999,205.979181,2.717631286,7.964760488,0.17490699,1.138155774,8.421296293,0.259677585,0.402005301,Excellent
0.793380148,10.22381634,0.481146752,0.881098172,3.095123009,3.965022677,0.152058832,6.542503769,0.051849508,0.523975675,0.040364191,0.032440487,147.1596986,0.001018465,0.007841935,0.034141583,0.0244397,0.011829902,15.3554389,476.865609,Pass
2.35409605,0.014443578,0.040222855,0.037945461,3.095123009,3.965022677,0.152058832,6.542503769,0.051849508,0.523975675,0.521783995,1.240636419,4.395089292,0.445115661,0.298922601,1.842280482,0.03323107,0.221144004,1.089579116,5.046955016,Excellent
49958.15807,2.406522911,17.17184183,25.08463411,3.45468122,3.262468451,0.152058832,6.542503769,0.051849508,0.523975675,210.7474522,1.444103362,67.01110017,4.34E-06,1.64E-06,3.974194942,0.113589503,0.037337976,0.830112434,0.221291594,Pass
0.060499283,0.012347513,0.329375681,6.52E-05,1.786601059,3.965022677,0.152058832,0.035407171,0.593081227,26.93801751,2.27628413,0.114744142,6.893275791,0.0203652,0.017036743,1.195475568,0.028498375,0.013564572,1.144815421,1.289494408,Pass
1.259846573,1541.749469,8.753178798,1397.645907,1.994149218,5.856584117,0.152058832,0.035407171,0.593081227,26.93801751,0.003927404,0.123409895,0.602965945,0.194006191,0.10209258,2.705842156,0.138396944,0.382274198,0.104019679,0.010871377,Pass
48.77844361,13.65214767,58.8065906,0.026094306,1.786601059,5.856584117,0.152058832,0.035407171,0.593081227,26.93801751,16.09472005,1.60684417,0.00834055,0.082087624,0.040479044,2.978784845,0.007636566,0.215174191,1.430146811,0.191970596,Pass
37.24535172,0.629522084,13.93169919,0.052222033,1.031281579,2.208755332,0.152058832,0.035407171,0.593081227,26.93801751,0.161885389,0.031748465,0.006084783,0.059236705,0.038133792,1.932965441,0.043244286,0.011829902,5.435650551,0.390738081,Pass
4.620000757,0.836718672,0.083723231,95.0094178,1.994149218,5.856584117,0.152058832,0.035407171,0.593081227,26.93801751,1601.845952,0.076339134,1.943112796,0.06285678,0.009956444,18.49421904,0.058799983,0.029996518,0.241112326,0.463406355,Pass
13.52239078,0.370525339,2.374987746,7.053826151,1.600654212,4.818868004,0.152058832,0.035407171,0.593081227,26.93801751,1.400860027,4.039565187,4.800172662,0.245957759,0.071362927,7.422283973,0.073231433,0.138877,0.024185376,0.007301969,Pass
11.04241868,0.301153599,4.017480473,2.874925758,2.225808096,5.856584117,0.152058832,0.035407171,0.593081227,26.93801751,0.040502935,0.319856201,0.00027856,0.025818655,0.012269452,3.12541343,0.00951083,0.014725196,0.022456279,0.032944291,Pass
0.911422126,806.6602566,4.360067298,0.063195589,1.284805512,1.495370817,0.152058832,0.035407171,0.593081227,26.93801751,0.02743763,0.03222438,0.00042954,0.0203652,0.049882836,0.222407208,0.085392901,0.045221577,0.308747119,0.519213707,Pass
41.76397868,0.226978966,0.006361769,0.040013943,1.284805512,1.495370817,0.152058832,0.035407171,0.593081227,26.93801751,0.000653983,7.24E-05,0.008972495,0.05419373,0.027463039,2.83903533,0.071641637,0.187657197,0.032539663,0.176277381,Pass
0.016858291,0.021686075,0.383716202,24.01328507,2.225808096,3.965022677,0.152058832,0.035407171,0.593081227,26.93801751,0.020357162,12.52680216,0.183186712,0.05419373,0.041705216,1.448818753,0.074856508,0.012158112,0.681130171,3.588202473,Pass
3.126969267,0.022385934,1.022742761,6.636294463,0.741629616,1.81739051,0.152058832,0.035407171,0.593081227,26.93801751,0.003303429,0.000707328,0.06422038,0.85476446,0.174693387,12.59184269,0.783713158,1.240022572,10.59709877,0.026242901,Good
0.0009809,0.04610197,112.8102073,0.06496136,0.00014036,0.000280529,2286.523413,0.035407171,0.593081227,100.1652623,4.917019805,0.00884552,26.82928931,4.240331343,0.929059605,11.43806637,0.196625135,0.150759712,0.587218889,0.054955214,Good
0.017710981,1.143701538,0.136817296,0.04378601,0.00014036,0.000340939,2286.523413,0.035407171,0.593081227,100.1652623,42.58454074,0.095747998,17.8698163,0.598796218,0.215276862,5.053483576,0.037085531,0.02688629,18.71410385,1.056810637,Pass
0.025454699,0.105526004,8.516750514,6.820065262,0.00014036,0.000340939,2286.523413,0.035407171,0.593081227,100.1652623,11.48517457,1.74133233,0.131772678,10.95417184,10.73430647,1.034988894,0.539650484,6.06399812,0.15836801,0.15733032,Good
10.13450206,0.02419237,0.062729141,0.197639476,2.772987095,0.080215552,0.600826895,17.8500214,6.783966878,0.073077532,7.338438672,0.133254902,0.044124178,6.815373664,25.50455045,0.119085932,320.5784223,5.741020218,0.35812366,7.953642945,Pass
0.025442805,2.411839378,0.004212764,1299.12017,6.680183174,4.818868004,2.374034794,14.6035953,0.051849508,0.073077532,28.81738839,2.375748984,6.08336223,0.061019903,7.503302688,0.000430789,0.279351861,5.435244618,6.624579707,3390.570941,Pass
10.51342293,0.024951226,0.075441317,616.5495072,6.680183174,4.818868004,2.374034794,14.6035953,0.051849508,0.073077532,1.12895612,954.1858565,0.272530278,0.061019903,7.503302688,0.000430789,0.279351861,5.435244618,6.624579707,3390.570941,Pass
0.667671506,9.672033195,1.461106378,0.060555516,10.36832573,7.117766557,2.374034794,14.6035953,0.051849508,0.073077532,0.02244157,0.31690435,5.71E-05,1.021245512,11.73962897,0.019180662,1.270170064,3.231500811,421.891865,4256.387548,Pass
0.047857327,0.025572176,1.952591333,1.233026288,0.221389157,0.14399806,37.06487237,2.931083386,6.783966878,0.523975675,0.010218044,0.531046852,333.4941177,1.593453598,0.174693387,34.54016412,0.576379693,2.326935683,6.150965335,50.47295821,Good
0.164102828,0.901406246,1.619097644,0.000277838,0.221389157,0.14399806,37.06487237,2.931083386,6.783966878,0.523975675,0.177757441,2.997323445,26.27164472,0.340837459,0.046992752,22.41348303,1.113447316,0.070065715,291.156104,4.634376473,Pass
0.02788915,4.769161784,5.954040821,0.001939305,0.741629616,0.11848334,146.453658,0.1180769,887.6112567,193.1491865,0.694712803,0.015787606,0.002875516,0.880495365,3.777196215,0.093652369,0.442918959,0.560744286,0.395354253,0.105673928,Excellent
474.8578842,0.088123614,2.370114339,0.07798007,6.680183174,3.965022677,0.152058832,2.931083386,262.4448353,0.101477965,1.707661066,0.363961785,2.689090754,23.68512062,29.60862966,0.704675191,1.765396958,49.87734764,82.50305739,3390.570941,Good
0.000370882,0.047696287,19.48211318,2.763542974,0.177703596,0.024892152,0.152058832,0.035407171,0.593081227,5.217065074,0.003228072,1.64E-06,31.8399301,8.900516876,0.710235596,58.59709956,1.689578238,1.14228538,0.133198401,0.125326842,Good
45.21135787,0.000635828,0.38330371,0.210167303,0.177703596,0.024892152,0.152058832,0.035407171,0.593081227,5.217065074,0.000351682,0.012751296,8.281003046,70.96732623,12.09524022,17.62656385,8.763564982,75.19313861,0.056060473,0.181360469,Fail
11.75352962,396.4034901,7235.093404,3.460076823,0.198347294,0.044684871,0.152058832,0.035407171,0.593081227,5.217065074,0.010932036,0.057390088,9.741246055,5.06621362,0.111654071,485.381268,0.913863585,0.845356155,2.463907076,0.20906091,Fail
1.006288463,145.8642834,756.3053245,0.01787755,0.198347294,0.054307507,0.152058832,0.035407171,0.593081227,5.217065074,79.44910514,0.155839031,0.072128163,3.99612035,0.141760611,214.4476335,0.154449557,1.081445497,0.056060473,0.005045933,Fail
2.27313347,0.002269396,0.45801999,0.075821566,0.221389157,0.066002323,0.152058832,0.035407171,0.593081227,5.217065074,0.00117619,3.101139647,54.86493837,0.781996131,0.26528839,5.563236664,0.200988435,0.092120325,0.481829312,0.040197816,Excellent
5.457530877,0.524824437,213.3918622,0.328890759,1.284805512,1.81739051,2.374034794,2.931083386,887.6112567,0.523975675,23.31818707,5.068364177,6.915880597,1.501682731,15.82179092,0.02215484,4.247405347,8.193962214,1.011681295,0.329465157,Excellent
27.10643153,0.442964718,3.244223836,0.003484408,1.284805512,1.81739051,2.374034794,2.931083386,887.6112567,0.523975675,3.616298309,5.76E-06,0.01985353,2.717631286,1.078559758,4.375078434,0.3186719,0.892914141,1.089579116,0.41359742,Excellent
16.08756888,0.060293666,0.00014937,5.773026096,1.284805512,1.81739051,2.374034794,2.931083386,887.6112567,0.523975675,2.83E-06,0.141294615,4.325339382,10.02161461,4.256082657,3.974194942,0.244883413,0.737249973,2.40373161,0.181360469,Good
15.41594195,1.051792039,0.93082579,0.043322326,1.600654212,1.495370817,0.152058832,9.774665073,0.004532889,0.02729105,0.72618631,0.014417811,0.880621601,1.690832768,9.526502426,0.060772027,2.058574589,0.660807254,0.139950905,0.773019989,Excellent
1.533024802,412.717483,160.9180987,139.9147528,1.600654212,1.495370817,0.152058832,9.774665073,0.004532889,0.02729105,6.655538924,0.004353361,84.65990481,0.162379756,1.453601901,0.029558245,0.027879698,0.013564572,0.17920875,0.191970596,Pass
12.08568233,28.64066502,0.649958829,2246.629254,0.030620704,0.030252537,146.453658,0.035407171,77.59848817,13.96979008,157.9331565,14.29248192,2.611691591,10.32329445,0.957202236,46.08232978,3.642499289,25.16393648,0.174831974,5.654752459,Good
0.105717725,0.000342394,0.001309777,0.11239527,0.022020388,0.024892152,9.380474223,0.1180769,887.6112567,7.244595292,0.00775312,1.591303906,5.198062045,21.03551414,0.593802023,314.9691118,142.3144674,62.08451277,25.17846424,0.463406355,Fail
1.29642141,458.3793643,12.36957389,10.17228071,2.48437862,2.208755332,0.038483444,2.931083386,6.783966878,1.010384969,0.000795332,1.886190215,0.018074593,2.2746094,11.39447302,0.073650733,0.672098467,4.487703535,37.39752307,3.025524645,Good
0.044795061,10.94739515,0.392349233,0.209589677,34.73276447,22.93717192,0.600826895,17.8500214,0.593081227,1.403055182,20.9072002,103.0597832,0.062974213,3.445366864,1.8455529,2.705842156,0.563866947,0.737249973,0.197839321,0.102712147,Good
11.05142675,10.4233849,0.002868454,3.131157611,0.007337098,0.00938784,0.152058832,0.035407171,0.593081227,51.94471666,0.153874887,1425.119623,0.599177334,1.501682731,0.26528839,16.01146173,0.12676471,0.017834298,5254.275786,2.151038592,Fail
12.41435782,0.17381046,2.513245883,0.055548868,0.003794407,0.00938784,578.6792876,0.035407171,0.593081227,1.010384969,0.018588097,5.22E-05,6.90833387,18.13635652,0.242570433,1047.071713,0.818881774,3.321155881,80.48810319,161.8998486,Fail
1.48242783,0.372217768,13.39711159,0.050384613,0.003399491,0.00938784,578.6792876,0.035407171,0.593081227,1.010384969,662.1655606,1.035463939,0.041734216,1.415197171,0.030035093,485.381268,0.042305487,0.168199717,0.293850351,0.042549507,Fail
11.68984205,0.796037415,0.281542974,17.94305221,0.003794407,0.00938784,578.6792876,0.035407171,0.593081227,1.010384969,0.000875483,16.99392456,16.4738211,92.67956768,0.179985116,23791.31388,0.687012973,1.346122437,40.2770718,15.73515684,Fail
452.5797597,277.7911299,4.082734171,0.22287631,1.786601059,1.230409133,0.600826895,17.8500214,0.051849508,0.001973864,0.246027602,311.3777872,0.864947148,16.10747905,27.89318158,0.435818436,22.03059434,0.361913684,0.340844519,0.970418467,Good
0.00633278,145.6261634,23.0477203,0.385879204,6.680183174,7.117766557,0.152058832,6.542503769,0.051849508,0.195680478,0.010623892,0.003242663,0.092579704,0.117177734,0.669086366,0.057920911,1.138155774,0.361913684,0.213072628,0.108721113,Excellent
2.539693187,92.81100599,1167.7105,1.865032369,6.680183174,7.117766557,0.152058832,6.542503769,0.051849508,0.195680478,3.079064406,0.000395119,0.210979613,1.373840561,0.496456168,5.053483576,0.396884468,0.102776879,2.40373161,0.709827141,Excellent
8.705036874,0.632345204,231.8413452,1.172545088,6.680183174,7.117766557,0.152058832,6.542503769,0.051849508,0.195680478,0.479802188,0.006360983,1.589350112,0.759143691,1.179572376,0.479780148,0.702258447,0.020449419,14.61455291,4.768012132,Pass
2.319735633,0.198452224,1.769158221,1611.7144,7.456215243,3.262468451,0.152058832,6.542503769,0.051849508,0.195680478,0.212920784,60633.29903,0.048969496,0.001789279,0.004317384,0.233355047,0.388268421,0.100002403,0.096582948,0.115081622,Pass
6.400253693,5.112216978,0.28634035,4.785638801,0.923947288,0.833011192,0.038483444,17.8500214,0.051849508,0.014152869,7.570696484,0.002255149,0.490197811,18.68231378,8.454598232,3.610043952,0.239567188,0.260606422,1.232964355,4.136253489,Good
0.549389534,1.026874131,12.48731996,807.569835,0.004727201,0.00090401,0.152058832,0.035407171,0.593081227,19.39892909,0.00844203,0.00520024,9.797882764,0.962429499,0.427641925,3.610043952,0.132453194,0.414982668,1.502648223,0.042549507,Excellent
18.07193014,0.123533576,3428.608311,0.10884148,0.004727201,0.000612033,0.152058832,0.035407171,0.593081227,19.39892909,0.008398665,33.89685265,0.246156162,0.759143691,0.141760611,14.54434959,0.106351128,0.333388052,0.061888528,0.050462735,Pass
9.873925083,0.001264599,0.032407873,5.361669423,0.004727201,0.00197229,0.152058832,0.035407171,0.593081227,19.39892909,54.56785471,77.71812066,40.04304266,1.690832768,2.802646194,0.435818436,6.03442986,6.232238269,0.079248976,0.262446729,Excellent
0.096744814,3.941124705,554.1945339,0.048784971,0.005276356,0.002397012,0.152058832,0.035407171,0.593081227,19.39892909,1.774337319,0.000260765,0.079762985,0.581297468,0.326918225,2.578897732,6.168339616,4.133987761,0.049541027,0.086605518,Excellent
1.32E-05,6.813449518,5.553731737,3.923705393,0.019728538,0.024892152,146.453658,0.035407171,77.59848817,100.1652623,5.69283514,84.36697827,4.790495553,9.444445454,0.137592718,906.5075213,0.180098834,0.020449419,0.272841962,0.998401199,Fail
0.000226159,0.003395697,0.357744424,27.35939587,0.015835609,0.024892152,146.453658,0.035407171,77.59848817,100.1652623,1789.491968,1.96E-07,0.006853653,2.080965966,2.079538696,0.986432451,1.417496646,4.366557347,329.4713459,1.713483291,Pass
10.5010307,0.000263346,0.056843679,4.242397043,0.014187462,0.024892152,146.453658,0.035407171,77.59848817,100.1652623,0.013828205,1.414310669,0.272771056,4.116415233,1.179572376,7.422283973,0.030438006,0.168199717,0.174831974,0.379786653,Good
0.11736827,28.22933716,0.166240159,0.000144929,0.221389157,0.066002323,0.152058832,0.035407171,0.593081227,37.40705398,3.078541113,2798218.945,0.183866256,10.32329445,3.666143152,5.563236664,0.837053542,1.274425878,0.087487712,0.247941419,Good
10.40537919,0.052286086,8.369205816,0.010754331,0.221389157,0.054307507,0.152058832,0.035407171,0.593081227,37.40705398,0.28149302,624.9539911,2.50E-05,0.157634498,0.030035093,14.54434959,0.184095399,0.008288506,0.015119039,0.049048388,Pass
704.7381785,20688.11133,33.21114677,26.27060256,0.000271408,0.000503588,146.453658,0.035407171,0.593081227,19.39892909,56.91392425,368.8920397,0.169221441,35.87601887,9.246414441,8.995201991,1.29835635,69.26649951,0.162332625,16.65571029,Good
1589.949793,0.089552936,88.19922539,13.11420534,0.000271408,0.00090401,146.453658,0.035407171,0.593081227,19.39892909,0.202199476,6.800058972,16.65899517,384.8164532,9.246414441,420.2212366,5.06267416,1.869409533,17647.85881,1.48644782,Fail
0.103482249,27.94556952,0.488326643,15.31622068,0.000217852,0.000340939,2286.523413,0.035407171,0.593081227,0.271728615,13.55212452,0.000573638,0.057875424,31949.61424,2176.088702,82.02655818,48839.35654,1550350.447,196.0253768,22.13214815,Fail
1.274693037,0.000346143,0.007732647,0.15206303,2.48437862,2.684398366,2.374034794,0.02369918,0.000396283,0.523975675,0.627954977,4.133159812,0.071441633,0.061019903,0.067228342,0.813943009,0.267354502,1.081445497,4.571756363,0.161867055,Pass
13.35102916,0.685388072,0.08258981,0.799449432,3.45468122,7.117766557,2.374034794,0.035407171,0.051849508,51.94471666,0.416674213,89.24488105,0.545524706,34.8276063,13.62871803,4.590438588,6.168339616,2.202999496,1.263830615,0.008417249,Good
0.000565249,0.00054434,0.078731956,5.839364923,8.322398398,3.262468451,2.374034794,14.6035953,0.004532889,193.1491865,0.051489739,0.013793764,6.069450576,54.34165824,621.3714009,0.020124817,691.1231746,36491.03127,153.0836456,7.730721885,Fail
0.000664319,8.281378177,0.080732459,1048.62304,0.923947288,0.685411649,0.600826895,17.8500214,6.783966878,0.523975675,1469270.563,6.38778789,0.507517515,0.051072581,0.257488666,0.070195413,1.242595681,0.198214402,1.173474944,5.654752459,Excellent
0.265484126,35.71854243,4.929234467,1.732304316,6.680183174,7.117766557,0.152058832,6.542503769,0.051849508,0.271728615,20185.28637,1.05207166,138.1791454,1.184495043,1.453601901,0.704675191,0.93414309,0.209365533,0.349377284,0.03907117,Good
1.013781543,0.019070035,0.133342413,354.8710477,14.41779441,12.77737982,2.374034794,14.6035953,0.000396283,1.010384969,3.785348194,0.191536107,2.32069228,0.351097661,89.31882607,0.000129585,1.448952249,2.391494411,12369575.74,2778.756862,Fail
0.1180234,0.015609543,394.1831896,2.816474994,14.41779441,5.856584117,0.152058832,2.931083386,262.4448353,0.140915779,0.002230033,0.380192564,2.923510573,322963.7453,53016.39359,20.35976092,24340829.98,62359645.65,0.223874363,1.326677929,Fail
0.223769199,9.361448146,98.7737139,24.20163472,0.127792692,0.09748952,37.06487237,0.07903274,887.6112567,517.1976103,0.008173176,1.753865456,27.3200171,34.8276063,4.385005887,28.50040575,0.516474048,0.142730017,0.174831974,0.028579193,Good
0.239570239,0.87799041,0.005990051,219.6591623,0.177703596,0.14399806,37.06487237,0.07903274,887.6112567,517.1976103,1.568871572,5.796350851,3.523196318,20.42078881,12.83910505,2.028114303,0.184095399,0.045221577,0.733576092,0.020318773,Good
0.830135291,3.77947826,0.003200885,0.478849672,2.225808096,1.81739051,2.374034794,14.6035953,0.000396283,517.1976103,0.059442692,0.007047156,0.019379641,7.673829421,68.28131298,0.029558245,0.483562266,0.097302824,1.202851935,0.089102852,Good
3683.955351,145.9238639,3572.568993,358.3645634,4.303958845,0.833011192,0.152058832,6.542503769,0.051849508,0.140915779,0.35493525,1.183992534,1.997359309,0.000485211,0.01025804,0.006992436,0.029130781,0.010038555,0.089677895,0.067055004,Pass
1.490390258,118.5378198,0.339086774,15.81336547,0.022020388,0.030252537,9.380474223,0.1180769,887.6112567,10.06009321,4.288206115,0.00042385,0.052666222,6.815373664,0.159733528,420.2212366,3.642499289,1.769841895,465.7518105,41.36532796,Fail
41.01518541,13.3234569,1.815356646,0.011681747,0.198347294,0.036767251,0.152058832,0.035407171,0.593081227,1.948330493,3.200064787,0.000338452,1.799997111,3.152053792,0.174693387,104.3028514,1.089275258,0.282904651,0.15836801,0.016185613,Fail
728.6154591,0.262248009,17.54934799,0.15450203,0.221389157,0.054307507,0.152058832,0.035407171,0.593081227,1.948330493,0.0226736,155.17129,1.722422243,16.10747905,0.1645721,1537.882428,1.356619243,0.044000814,23.37836777,0.128940734,Fail
56.59390988,1.129435946,0.930442052,3.449093408,0.198347294,0.044684871,0.152058832,0.035407171,0.593081227,1.948330493,5.714361923,0.041542215,32.88380329,1.501682731,0.336821077,10.90145017,0.423896864,0.150759712,1.011681295,0.115081622,Good
0.239300502,1.140548964,0.403192932,0.251424981,0.198347294,0.044684871,0.152058832,0.035407171,0.593081227,1.948330493,386.0050678,20.39705033,0.081578874,51.21199001,3.065128293,94.74569904,9.156824237,12.35289697,2.177371701,1.713483291,Good
2.812713843,0.194728792,0.478370044,0.026820164,9.289205427,4.818868004,0.600826895,17.8500214,6.783966878,0.101477965,0.416931357,50.09391747,1.015696541,3.445366864,12.09524022,0.131098323,0.505261807,2.326935683,626.6351516,118.4240722,Pass
21.57503711,58.21327601,0.145963949,0.152279157,7.456215243,7.117766557,0.600826895,17.8500214,6.783966878,0.101477965,260.8279674,204.6268581,1.060857637,18.13635652,37.59233687,0.311334485,111.7883857,86.21903684,0.026699692,0.79531059,Good
0.09567378,116.0560734,0.651096566,3.013274344,6.680183174,7.117766557,0.600826895,17.8500214,6.783966878,0.101477965,0.311378439,1.373311094,0.00136089,0.962429499,2.802646194,0.17490699,0.551625843,0.608723165,0.056060473,0.094315633,Excellent
26.85152895,0.656452685,0.203125349,0.144507719,6.680183174,7.117766557,0.600826895,17.8500214,6.783966878,0.101477965,0.002365518,39.19191598,2.035396944,0.253361805,5.736028805,0.006351727,0.15787694,0.182591364,0.367088995,19.7532884,Pass
1663.953924,12.42472352,0.494926802,0.053464706,6.680183174,7.117766557,0.600826895,17.8500214,6.783966878,0.101477965,0.682303701,0.014584817,0.070135627,7.231874925,113.4028639,0.011306075,4.155197549,65.57725882,39.29339365,75.14556154,Good
45.47814023,134.9812959,221.3189714,4.51512468,6.680183174,7.117766557,0.600826895,17.8500214,6.783966878,0.101477965,23.24430248,0.013173796,25.14722483,3.549082459,7.282698647,0.311334485,7.352322426,0.996207172,2.231880431,6707.764719,Pass
4.22138601,0.147088619,5.80542015,0.24912345,6.680183174,7.117766557,0.600826895,17.8500214,6.783966878,0.101477965,0.376172168,6.263773997,0.160943662,0.131937291,0.929059605,0.041376811,0.244883413,0.061105542,2.788149619,5.192487682,Excellent
0.002776827,346.8355848,0.088499794,0.714099999,8.322398398,5.856584117,0.600826895,17.8500214,6.783966878,0.101477965,0.365807691,70.87311484,601.349438,8.640415167,3.1579757,4.816399694,4.536488451,3.913805191,0.094224124,4.136253489,Good
0.070338219,0.021875325,0.587610339,4.714597747,8.322398398,5.856584117,0.600826895,17.8500214,6.783966878,0.101477965,277.1749678,0.323526318,0.053364423,0.351097661,0.129620949,4.816399694,0.049331115,0.070065715,16.13388416,8.182992098,Pass
0.092495187,0.996038914,61.60552365,0.492599528,9.289205427,7.117766557,0.600826895,17.8500214,6.783966878,0.101477965,3886.04399,0.36397203,2.311215288,0.311821076,0.379524457,0.704675191,0.042305487,0.02409855,1.877165109,0.320231059,Pass
3.411146665,0.032673216,1.439455783,0.146336562,9.289205427,5.856584117,0.600826895,17.8500214,6.783966878,0.101477965,256.5397532,0.296350756,0.042087909,2.97051935,3.558355151,0.739362331,1.727071591,1.974578639,0.123675581,0.032020944,Good
9495.298966,5.830926025,27.215335,1.077782379,7.456215243,3.965022677,0.600826895,17.8500214,6.783966878,0.101477965,0.031024048,202.0398074,0.010302044,0.082087624,0.179985116,0.269539372,1.617015714,0.010038555,0.558886111,0.670595321,Pass
0.564237204,20.67516207,0.015180277,8.523523038,7.456215243,4.818868004,0.600826895,17.8500214,6.783966878,0.101477965,0.010215247,0.565728462,82.71829697,4.367977689,2.414168845,2.457908898,0.801104501,0.074007466,0.41539677,3.487633978,Good
0.986398376,336.1858542,0.10981037,0.58223815,7.456215243,4.818868004,0.600826895,17.8500214,6.783966878,0.101477965,0.733890674,0.567724786,0.212998986,0.486535716,1.215303421,0.222407208,3.263918522,0.516547049,211.1190134,0.338965528,Good
28.05068848,0.005650501,0.092837277,5.632278723,8.322398398,5.856584117,0.600826895,17.8500214,6.783966878,0.101477965,0.423937288,0.010026689,0.048947533,6.052951615,3.253635597,2.578897732,33.42988234,7.972765051,0.061888528,0.161867055,Good
1562.865224,0.215143007,0.081591137,0.121222982,7.456215243,7.117766557,0.600826895,17.8500214,6.783966878,0.101477965,10.20667133,1454.986409,0.288152756,188.8507943,36.48708739,13.86200229,59.15176614,88.61110612,6.624579707,4.504486292,Fail
0.047648838,0.012035625,198.1687577,0.067328333,7.456215243,3.965022677,0.600826895,17.8500214,6.783966878,0.101477965,0.025130238,3.74E-05,0.141252703,33.80983171,24.75469307,1.673474404,7.352322426,65.57725882,0.114833581,3.294874051,Good
1.065516946,20.28661953,127.5170027,16.98295548,7.456215243,3.965022677,0.600826895,17.8500214,6.783966878,0.101477965,2493.461542,0.129258764,0.384535568,2.561116293,5.567384252,0.282807258,0.442918959,0.051852614,0.197839321,1.919835588,Excellent
0.000175403,0.09432342,0.017929726,0.808991507,7.456215243,3.965022677,0.600826895,17.8500214,6.783966878,0.101477965,79.38586089,0.400341462,0.200500094,6.23516312,2.887542619,3.440678954,0.12676471,1.14228538,2.788149619,0.026242901,Good
0.002228448,287.4220594,14.04328637,2.861137127,7.456215243,3.965022677,0.600826895,17.8500214,6.783966878,0.101477965,6.93425953,0.08233375,1.192256562,3.05994065,0.824523559,8.1709818,5.903427177,1.111449225,0.436455344,2.410085037,Good
0.042164031,208.8025518,92.17872024,9.856343691,8.322398398,5.856584117,0.600826895,17.8500214,6.783966878,0.101477965,585.9451612,0.008567956,0.005614673,5.704347413,17.82773415,0.15888046,0.855628559,13.40984604,3.234045876,0.338965528,Good
0.030600915,1.58E-05,0.610127737,2.551378519,7.456215243,4.818868004,0.600826895,17.8500214,6.783966878,0.101477965,95.17090149,0.964400167,37.70254482,0.351097661,2.142531092,0.052613683,0.462794658,0.307110779,0.143454462,0.633531826,Excellent
476.7014181,0.017806286,0.034913791,0.063219346,8.322398398,4.818868004,0.600826895,17.8500214,6.783966878,0.101477965,1.898183829,0.160599928,0.014706544,3.445366864,2.343190047,1.842280482,10.91443215,1.081445497,2.463907076,1.25335305,Good
8.40E-05,2.278548223,2.301807522,5.618684135,9.289205427,5.856584117,0.600826895,17.8500214,6.783966878,0.101477965,1.232126082,16664.11351,2.173080527,5.537648049,10.11238827,0.377311969,0.894024332,4.487703535,2.588815052,36.91920221,Good
0.099504882,59.54519375,0.504621636,3.773146362,9.289205427,4.818868004,0.600826895,17.8500214,6.783966878,0.101477965,0.958381257,1169924.115,71.1730998,0.674219824,1.016070771,0.52817635,8.763564982,0.57630163,421.891865,77.31243916,Pass
36.00745174,166.4613011,0.024831397,0.943424152,11.57280667,7.117766557,0.600826895,17.8500214,6.783966878,0.101477965,11.22203397,5.915559267,0.521051245,10.63405573,131.6511501,0.01742316,0.818881774,13.40984604,3.659636301,0.255090992,Good
